@RELATION features
@ATTRIBUTE UNIQUE_WORD real
@ATTRIBUTE NOUNS real
@ATTRIBUTE PRONOUN real
@ATTRIBUTE CONJUNCTIONS real
@ATTRIBUTE INDEFINITE_TERMS real
@ATTRIBUTE REDUCED_SENT real
@ATTRIBUTE INTERJECTIONS real
@ATTRIBUTE TOTAL_WORD_COUNT real
@ATTRIBUTE ADJECTIVES real
@ATTRIBUTE VERB real
@ATTRIBUTE NO_OF_SENTENCES real
@ATTRIBUTE NORMALISED_SENTENCES real
@ATTRIBUTE NOUN_TO_VERB real
@ATTRIBUTE ADVERB real
@ATTRIBUTE TTR real
@ATTRIBUTE BRUNETTS_INDEX real
@ATTRIBUTE HONORES_STATISTIC real
@ATTRIBUTE MEAN_WORD_LENGTH real
@ATTRIBUTE LEXICAL_DENSITY real
@ATTRIBUTE FUNCTION_WORDS real
@ATTRIBUTE PUNCTUATION real
@ATTRIBUTE YEAR real
@DATA
10.714990138067062,20.88757396449704,8.274161735700197,3.175542406311637,1.3806706114398422,4.556213017751479,0.18737672583826429,60840.0,7.629848783694937,21.04207758053912,6040.0,0.0,0.9926573972816748,7.368507560815253,0.10714990138067061,13.280959684285566,1101.6002746373229,434.6416831032216,56.92800788954635,21.847468770545696,9985.0,1945
9.890498057223596,20.857647474390674,8.43235605793006,3.2864712115860115,1.2207700459201696,4.289650300247263,0.21052631578947367,70775.0,7.290709996467679,21.135994348286825,6693.0,0.0,0.9868306704993649,7.653832567997173,0.09890498057223596,13.346139973752242,1116.72611099801,434.3812699578941,56.93818438714236,21.893323913811376,13201.0,1946
10.340993328391402,22.16967868919506,7.619948365328084,3.036732189872447,1.1081005086782034,4.073259885994735,0.23261164080672783,78242.0,7.3835024667058615,20.74461286776923,7618.0,0.0,1.0686957057482596,7.055034380511746,0.10340993328391401,12.842470169199375,1126.7561866754174,432.32151529868867,57.3528284041819,22.43679865034125,13676.0,1947
10.575066915402708,21.459972422743125,8.093113796739395,2.9848325087192795,1.082001784410739,4.340984670289561,0.2871279098061481,61645.0,7.098710357693244,21.380485035282668,6207.0,0.0,1.0037177541729894,7.577256874036824,0.10575066915402709,13.322009303095149,1102.9147402302654,432.9905101792522,57.516424689755866,21.698434585124502,11161.0,1948
9.417228255176507,19.7632598903593,8.067669960543315,3.528405321414854,1.463039910611404,4.2529417926603585,0.1728412304898914,57278.0,6.934599671776249,21.289151157512485,5947.0,0.0,0.9283254059373462,7.1074409022661404,0.09417228255176507,14.20840571678357,1095.5671884823826,420.70603023848594,55.094451621914175,22.1166940186459,9336.0,1949
63.282937365010795,30.885529157667385,2.591792656587473,4.103671706263499,0.4319654427645789,4.751619870410368,0.0,463.0,9.287257019438446,14.47084233261339,17.0,0.0,2.1343283582089554,6.479481641468683,0.6328293736501079,11.069805247268322,613.7727054086234,508.42332613390926,61.12311015118791,27.429805615550755,59.0,1950
67.77777777777779,24.444444444444443,3.3333333333333335,3.888888888888889,0.5555555555555556,5.0,0.0,180.0,10.555555555555555,17.22222222222222,11.0,0.0,1.4193548387096775,6.111111111111111,0.6777777777777778,10.491102625254904,519.295685089021,444.44444444444446,58.333333333333336,27.77777777777778,20.0,1950
100.0,78.57142857142857,0.0,0.0,0.0,0.0,0.0,14.0,7.142857142857142,14.285714285714285,6.0,0.0,5.5,0.0,1.0,5.514657354265143,263.9057329615258,4642.857142857143,100.0,0.0,19.0,1950
100.0,82.35294117647058,0.0,0.0,0.0,0.0,0.0,34.0,8.823529411764707,8.823529411764707,0.0,0.0,9.333333333333334,0.0,1.0,7.176094113158151,352.63605246161615,5885.294117647059,100.0,0.0,22.0,1951
12.411382434029147,23.150518576867533,7.655573060259944,3.3215176578705528,1.2390048575554682,3.864710515951162,0.2642116318760667,60936.0,6.853091768412761,20.388604437442563,6452.0,0.0,1.1354636188023182,7.314231324668505,0.12411382434029146,12.479303561012111,1101.7579412052623,424.9130235000656,57.706446107391365,21.647302087436,11544.0,1952
9.70277858456772,20.87907832316778,7.778100493755445,3.7873947139122857,1.4657759705683029,4.052667247555426,0.30012585923129054,51645.0,7.249491722335173,21.45803078710427,5101.0,0.0,0.9730193105937557,8.176977442153161,0.09702778584567721,14.309131268213982,1085.2148664440733,431.8385129247749,57.763578274760384,21.783328492593668,8850.0,1952
9.428765666672478,21.646591245838202,7.44156047902104,3.135949239109593,1.3160876462077502,4.065054822458905,0.3050534279289487,57367.0,7.331741244966618,21.54897414890094,5933.0,0.0,1.0045300113250284,7.802395105199854,0.09428765666672477,14.19647850110592,1095.7224504089886,432.6128261892726,58.329701744905606,21.235204908745445,10080.0,1953
8.491069422601663,20.665299932599414,7.534823635138172,3.6185688609301283,1.5389800044933721,4.432992585935745,0.3819366434509099,71216.0,6.946472702763424,21.29296787238823,6578.0,0.0,0.9705222896333421,7.897101774882049,0.08491069422601663,14.239741560440141,1117.3472791255635,430.31902943158843,56.80184228263312,22.34329364187823,12121.0,1953
10.717052898499684,20.985067267732617,7.492780164823554,3.4584771430583925,1.4334014228358105,3.925125026414031,0.2764668591956047,56788.0,7.283228851165739,20.904064238923716,5681.0,0.0,1.0038749894701373,7.837923504965838,0.10717052898499684,13.45650130964861,1094.7080314783466,430.7177572726633,57.010283862787915,22.06628160879059,9622.0,1955
11.214626332553902,19.661959383572995,8.769539520925008,3.5939830243219855,1.2188610461583782,4.039548542706166,0.2927475926573748,54313.0,7.353672233167013,21.022591276489973,5850.0,0.0,0.9352776318094237,7.990720453666709,0.11214626332553901,13.310193310598477,1090.2518887949263,426.16868889584447,56.02894334689669,21.444221457109716,10305.0,1956
31.628621597892888,23.639157155399474,5.860403863037752,4.060579455662862,1.1852502194907815,4.170324846356453,0.19754170324846357,4556.0,9.50395083406497,20.149253731343283,309.0,0.0,1.173202614379085,7.528533801580334,0.31628621597892886,12.643805821823237,842.4200324567073,463.3450395083407,60.820895522388064,22.23441615452151,669.0,1959
15.924602383399028,24.780294780754897,7.6532568518887745,2.9033297035321546,1.02452416373982,3.601171761169307,0.2760693854388736,65201.0,7.300501526050214,20.26195917240533,7051.0,0.0,1.2229959881916586,7.320439870554132,0.15924602383399028,11.136086726835561,1108.523008522044,462.1186791613626,59.66319534976458,20.665327218907688,12662.0,1960
8.93086665800153,20.643241916150366,8.133674162009157,3.431393787097613,1.5842756668544111,3.883425039354158,0.27439596782346226,69243.0,6.43241916150369,21.96467512961599,6772.0,0.0,0.9398382536655927,7.713415074447958,0.08930866658001531,14.00736042164349,1114.537733590786,420.83676328293114,56.75375128171801,21.566078881619802,11946.0,1962
28.57521889095251,20.80127354736004,5.757495356858583,3.157336163438578,0.9286282833642877,4.112496683470416,0.1857256566728575,3769.0,7.163703900238789,20.56248341735208,296.0,0.0,1.0116129032258065,7.588219686919608,0.2857521889095251,13.492129539779665,823.4564993267135,434.70416556115674,56.115680551870526,24.40965773414699,486.0,1963
8.468629087322661,19.35361505196874,8.476215765116455,3.3950383127228587,1.7126925119490175,4.161292769896063,0.3926105758288445,52724.0,6.848873378347621,22.32759274713603,5325.0,0.0,0.8668025823989127,8.517942492982323,0.08468629087322661,15.137904467476684,1087.2826038832357,422.7296866702071,57.04802367043472,21.29959790607693,8685.0,1964
13.11014180781359,21.284389810985857,5.898902924904171,4.106950659944485,1.1537226911384277,4.41851243414717,0.09818916520327045,52959.0,7.739949772465492,19.118563416982948,3171.0,0.0,1.113283950617284,6.786381918087578,0.1311014180781359,12.520237437188948,1087.7273308257393,434.3479738660825,54.92928491852187,24.443437376083384,7049.0,1965
9.57958248636789,21.101539057206466,8.182492820959572,3.215242151453554,1.4325815506727326,4.068660665311522,0.39202400542057886,61986.0,6.6289162068854255,21.30319749620882,6488.0,0.0,0.9905338886785309,8.106669247894686,0.0957958248636789,13.886609695600809,1103.4663832077501,430.62788371567774,57.1403220081954,21.530668215403477,11282.0,1965
12.868435657821712,23.195884020579896,7.393463032684837,3.0149849250753746,1.00199499002505,3.8834805825970866,0.22199889000554998,66667.0,6.851965740171299,20.1358993205034,6717.0,0.0,1.1519666269368296,6.565467172664137,0.1286843565782171,12.088882462068696,1110.7465356849564,425.9678701606492,56.74921625391873,22.687386563067186,13220.0,1965
8.094052866498881,19.049737892292505,8.842137464021024,3.2634842943949276,1.5990655894990058,4.2354380744469315,0.31286065881502284,71917.0,6.647941376864998,21.763977918989948,7368.0,0.0,0.8752875031944799,8.226149589109669,0.08094052866498881,14.514168196920654,1118.326795526103,420.23165593670484,55.68780677725712,21.223076602194197,11923.0,1966
8.841379085924407,18.22619221945624,8.758399635541238,3.5144237809342513,1.688875872504515,4.25961178633605,0.20012690974764483,61461.0,6.068889214298498,22.113210003091393,6148.0,0.0,0.8242219115591201,7.572281609475928,0.08841379085924407,14.406130603150782,1102.615810629731,402.4682318868877,53.98057304632206,20.930346073119537,10218.0,1967
94.11764705882352,88.23529411764706,0.0,0.0,0.0,0.0,0.0,17.0,0.0,11.76470588235294,0.0,0.0,7.5,0.0,0.9411764705882353,6.007923829376844,283.3213344056216,3905.8823529411766,100.0,0.0,4.0,1968
8.605129121615585,19.78971197092902,8.189616656241624,3.687486968695082,1.7394930450064041,4.4470258838947965,0.23828671849402797,67146.0,6.094182825484765,21.894081553629405,6393.0,0.0,0.9038840895177199,7.991540821493462,0.08605129121615585,14.32433564933121,1111.4624632046082,421.1628391862509,55.769517171536656,22.220236499568106,11324.0,1969
11.43575619686265,21.777332056041192,8.222069213267872,3.1568075679559335,1.492336247156029,4.162675128727098,0.19758112800862174,66808.0,7.2266794395880725,20.265537061429768,6453.0,0.0,1.074599305709432,7.449706621961441,0.11435756196862651,12.691057330384151,1110.9578112833065,431.8090647826607,56.71925517902048,21.935995689139027,11945.0,1970
7.421875,18.976355546357617,8.163027731788079,3.3914528145695364,1.4861858443708609,4.475372516556291,0.3505277317880795,77312.0,6.42332367549669,22.473872102649008,6890.0,0.0,0.8443741007194244,8.207005380794701,0.07421875,14.86212981231719,1125.5604461854432,418.8612375827814,56.080556705298015,21.6848613410596,12269.0,1971
7.466469184563482,18.433308648070433,8.447296963712663,3.7768452234016294,1.8086069283304533,3.8064675388792892,0.40812967991442445,60765.0,5.723689623961162,22.081790504402203,5532.0,0.0,0.8347741839320316,8.248169176335061,0.07466469184563482,15.571128971311207,1101.47692443049,416.9423187690282,54.48695795276887,21.474533037110177,10498.0,1972
22.60384822873584,20.01438590181622,8.505664448840136,2.895162740514296,1.4745549361625607,3.7762992267577773,0.19780614997302642,5561.0,5.898219744650243,22.244200683330337,409.0,0.0,0.8997574777687954,7.228915662650602,0.2260384822873584,14.245041212534273,862.3533227187563,421.5428879697896,55.3857219924474,22.60384822873584,764.0,1972
9.285654647598374,21.260988322856907,7.848376054103699,3.246699030284235,1.0532091270172592,3.9993320531017784,0.2087334056942473,83839.0,6.529180930116056,20.19346604802061,7776.0,0.0,1.052864737152983,6.752227483629338,0.09285654647598374,13.26065712069847,1133.665357200282,426.77393575782156,54.73586278462291,23.678717541955415,14575.0,1974
9.656936237763471,18.719463797513008,7.7625892935884995,3.4341652703060235,1.2152747155833847,4.663550577652351,0.25046300379222153,56695.0,6.972396154863744,21.31404885792398,5373.0,0.0,0.8782687851704734,8.367580915424641,0.09656936237763471,14.081234057819435,1094.544130240594,421.5380545021607,55.37348972572538,22.033689037834026,9817.0,1975
9.050063104753892,20.296171644930585,8.121161127471604,3.8889356331510303,1.3361379890618426,4.045435422801851,0.2810265039966344,59425.0,6.731173748422381,21.43542280185107,5804.0,0.0,0.9468519390799184,8.052166596550274,0.09050063104753892,14.354350267576214,1099.2470292228395,423.42953302482124,56.514934791754314,22.384518300378627,10278.0,1976
10.339991169060545,22.49422092932651,7.7296693592374215,2.8583673151346716,1.149320796862419,3.647957195916989,0.30648554582997845,77002.0,6.736188670424145,20.37349679229111,8317.0,0.0,1.1040922998470168,7.323186410742578,0.10339991169060544,12.88298407826588,1125.1586674524474,426.9707280330381,56.927092802784344,22.442274226643462,14693.0,1984
45.57270511779041,22.50203086921202,5.686433793663688,2.924451665312754,1.0560519902518277,3.736799350121852,0.08123476848090982,1231.0,9.017059301380991,19.57757920389927,81.0,0.0,1.1493775933609958,6.986190089358245,0.45572705117790413,12.231126809919129,711.5582126184454,443.54183590576764,58.08285946385053,23.070674248578392,174.0,1985
